band5,band6,band7,band8,class
36,22,11,22,free
36,23,12,23,free
35,23,12,22,free
36,22,11,21,free
35,22,11,20,free
36,22,11,20,free
36,23,11,22,free
34,23,12,22,free
35,23,12,22,free
37,22,12,22,free
36,23,12,21,free
36,22,12,22,free
36,23,12,22,free
36,23,12,21,free
36,22,12,21,free
36,23,13,22,free
68,57,42,54,free
88,73,53,59,free
83,69,48,61,free
38,23,12,22,free
36,23,12,22,free
36,23,12,22,free
36,22,12,21,free
36,22,12,21,free
35,23,12,21,free
36,22,12,22,free
36,22,12,22,free
36,23,12,22,free
36,23,12,23,free
36,22,11,22,free
35,21,11,21,free
34,21,11,21,free
35,22,11,22,free
35,22,12,22,free
36,23,12,22,free
36,22,12,22,free
36,22,11,22,free
36,23,12,22,free
36,23,12,21,free
37,22,12,21,free
37,22,12,22,free
36,23,12,22,free
37,22,12,22,free
37,22,12,22,free
39,24,13,23,free
42,31,19,30,free
55,43,28,39,free
63,49,34,47,free
37,23,12,23,free
37,23,12,22,free
36,24,12,22,free
36,23,12,22,free
37,23,12,22,free
37,23,12,21,free
36,22,12,21,free
37,22,12,22,free
36,23,12,21,free
36,22,11,22,free
36,23,12,22,free
36,22,12,22,free
36,22,11,21,free
36,22,11,21,free
37,22,11,22,free
37,22,11,22,free
35,23,12,21,free
36,23,11,22,free
36,22,11,21,free
36,22,12,22,free
37,23,12,22,free
37,22,12,21,free
37,24,13,23,free
38,24,12,23,free
36,23,12,23,free
36,23,12,22,free
37,24,12,22,free
37,22,12,21,free
37,22,12,22,free
37,22,12,21,free
36,22,12,21,free
37,23,12,22,free
36,23,12,20,free
37,22,11,21,free
36,22,12,22,free
36,23,11,21,free
37,22,12,22,free
35,22,12,22,free
36,22,12,22,free
35,22,12,21,free
36,22,12,22,free
36,22,11,22,free
35,22,12,21,free
36,23,12,22,free
37,22,12,22,free
36,23,12,22,free
37,23,12,23,free
39,28,17,28,free
53,41,29,40,free
37,24,12,24,free
37,23,12,22,free
36,22,13,22,free
37,23,12,22,free
37,23,12,22,free
36,22,12,22,free
36,22,12,21,free
36,23,12,21,free
36,23,12,22,free
37,22,12,22,free
36,22,12,21,free
37,22,11,21,free
36,22,12,22,free
36,22,11,22,free
36,22,11,21,free
36,23,11,22,free
34,23,11,22,free
36,22,12,22,free
36,22,11,22,free
35,22,11,22,free
36,21,11,21,free
35,22,12,19,free
37,21,12,21,free
36,22,11,22,free
35,23,12,21,free
37,23,12,21,free
37,22,12,21,free
35,23,12,21,free
36,23,12,22,free
36,23,12,23,free
37,25,12,23,free
44,30,15,27,free
65,52,37,52,free
95,84,70,84,free
112,98,83,96,free
118,102,85,99,free
37,23,13,23,free
37,24,13,24,free
36,23,12,23,free
37,23,12,22,free
36,22,12,22,free
37,22,12,22,free
37,23,12,22,free
36,22,12,21,free
36,23,12,22,free
37,22,11,22,free
37,22,12,22,free
36,23,11,22,free
36,22,11,21,free
37,22,12,21,free
37,22,11,22,free
36,23,11,22,free
35,22,11,22,free
35,22,11,21,free
36,23,11,21,free
37,23,11,21,free
36,22,12,21,free
35,21,12,20,free
37,21,12,21,free
36,22,11,22,free
36,22,12,22,free
36,23,11,22,free
37,22,12,21,free
36,22,12,22,free
36,22,12,22,free
84,71,55,68,free
108,88,65,77,free
117,99,74,87,free
38,24,13,24,free
38,23,12,23,free
37,23,13,23,free
37,23,12,23,free
37,23,12,23,free
38,23,12,22,free
36,23,12,22,free
37,22,12,22,free
38,22,12,20,free
37,22,12,21,free
36,23,11,22,free
37,22,11,21,free
37,22,12,21,free
36,23,11,21,free
36,23,11,21,free
36,22,12,21,free
37,23,12,23,free
37,22,11,22,free
36,22,12,21,free
36,22,12,21,free
37,22,12,22,free
37,22,11,22,free
36,23,11,21,free
36,22,12,21,free
37,22,12,20,free
36,22,12,21,free
37,22,12,22,free
36,23,12,21,free
36,23,12,22,free
38,25,15,25,free
61,47,28,41,free
75,58,34,49,free
83,71,49,65,free
37,23,13,23,free
37,23,11,23,free
37,23,12,23,free
37,23,12,22,free
38,24,13,22,free
37,23,11,22,free
37,24,13,22,free
38,23,12,21,free
36,23,12,22,free
37,22,11,21,free
37,23,12,21,free
37,23,12,21,free
36,22,12,20,free
36,23,12,21,free
36,23,12,20,free
35,22,12,20,free
35,22,12,22,free
37,22,11,21,free
36,23,12,21,free
37,22,11,22,free
37,22,12,22,free
37,22,12,22,free
36,22,12,22,free
36,22,11,22,free
37,22,11,20,free
36,23,12,21,free
36,22,12,22,free
36,21,11,21,free
35,22,12,22,free
35,23,12,22,free
37,23,12,23,free
40,27,15,26,free
40,27,14,26,free
43,31,17,27,free
46,35,22,35,free
37,24,12,23,free
36,24,12,22,free
37,23,12,22,free
37,23,12,22,free
36,22,12,22,free
37,24,12,22,free
38,23,12,22,free
36,23,12,22,free
37,22,11,21,free
36,23,12,21,free
37,22,12,21,free
36,22,12,21,free
37,23,12,20,free
36,23,12,20,free
36,22,11,20,free
35,23,12,21,free
36,23,11,20,free
36,23,12,20,free
37,22,11,22,free
36,22,12,22,free
36,23,12,21,free
37,22,12,22,free
36,23,11,22,free
36,22,11,22,free
37,22,12,21,free
36,23,12,20,free
36,22,11,20,free
35,22,11,21,free
36,23,12,22,free
37,22,12,22,free
36,23,13,23,free
39,26,15,26,free
42,28,17,28,free
40,27,15,27,free
39,23,13,22,free
38,23,13,22,free
37,24,13,22,free
37,24,12,22,free
38,23,12,22,free
37,23,12,22,free
36,23,12,22,free
37,23,12,23,free
37,23,12,22,free
36,22,12,22,free
36,22,12,22,free
37,22,12,21,free
36,23,12,20,free
36,23,12,20,free
36,21,12,20,free
37,23,12,20,free
36,23,12,20,free
37,22,11,20,free
35,23,12,20,free
36,23,11,21,free
36,22,12,22,free
37,22,12,21,free
36,22,11,22,free
35,23,11,22,free
35,22,12,21,free
37,22,12,22,free
36,23,12,20,free
35,22,12,21,free
36,22,12,21,free
36,22,12,22,free
37,22,12,22,free
36,23,12,22,free
38,25,13,23,free
39,25,13,24,free
38,24,13,24,free
38,24,13,22,free
38,23,13,22,free
38,23,12,23,free
38,24,12,22,free
39,24,12,23,free
38,23,12,22,free
37,23,13,22,free
36,23,13,22,free
37,23,11,22,free
37,22,11,22,free
38,23,12,22,free
37,23,12,22,free
36,22,12,21,free
36,23,12,21,free
36,23,12,21,free
36,22,11,21,free
36,22,11,21,free
36,22,11,20,free
36,23,12,20,free
34,23,12,21,free
36,22,12,21,free
36,22,12,21,free
37,23,12,21,free
35,22,11,22,free
36,23,12,22,free
36,22,11,22,free
36,22,11,22,free
36,22,12,21,free
36,21,11,21,free
37,22,12,21,free
36,23,12,21,free
36,23,12,22,free
38,25,13,24,free
38,23,13,23,free
37,24,13,23,free
37,23,13,23,free
37,24,13,23,free
38,24,12,23,free
38,23,12,22,free
37,24,13,22,free
37,24,13,22,free
37,23,11,21,free
38,22,12,22,free
37,23,12,22,free
37,23,12,21,free
36,22,12,21,free
37,22,12,21,free
37,23,11,21,free
37,23,10,21,free
37,23,11,21,free
36,22,11,21,free
36,23,12,20,free
36,23,12,21,free
36,22,12,21,free
36,22,12,20,free
37,22,12,20,free
36,22,11,20,free
37,23,12,21,free
36,22,11,22,free
35,21,11,21,free
36,22,12,21,free
36,21,11,21,free
36,22,11,21,free
35,22,11,21,free
36,22,11,21,free
35,22,12,22,free
35,23,12,23,free
37,24,13,24,free
38,24,13,24,free
39,25,13,25,free
38,24,13,24,free
37,24,13,24,free
37,23,13,23,free
38,23,12,21,free
38,24,13,20,free
38,23,13,21,free
37,23,12,21,free
37,22,12,22,free
36,23,12,21,free
36,23,13,21,free
37,23,12,21,free
37,23,12,21,free
37,23,11,21,free
36,23,11,21,free
36,22,12,21,free
36,22,12,21,free
36,23,12,21,free
36,23,12,20,free
36,23,12,21,free
36,22,12,20,free
36,22,12,20,free
37,22,12,20,free
37,23,12,20,free
37,22,11,21,free
36,22,11,21,free
36,22,11,21,free
35,21,12,21,free
36,21,12,20,free
36,22,11,20,free
36,22,11,22,free
36,22,12,22,free
36,23,12,22,free
36,24,13,22,free
37,25,13,23,free
38,26,14,25,free
38,24,13,24,free
38,23,13,23,free
39,23,13,21,free
37,24,13,21,free
37,23,13,21,free
38,23,13,21,free
37,23,12,20,free
36,23,12,20,free
37,23,13,21,free
37,24,12,21,free
37,24,12,21,free
37,22,12,21,free
36,23,12,21,free
37,23,12,21,free
36,22,13,21,free
34,22,12,20,free
36,22,11,20,free
37,23,12,21,free
36,23,12,20,free
37,22,12,20,free
37,23,12,20,free
37,22,12,20,free
37,23,12,21,free
36,23,11,21,free
36,22,12,21,free
36,22,12,21,free
35,21,12,21,free
35,22,11,21,free
36,23,12,22,free
36,23,12,23,free
36,23,13,23,free
36,23,13,22,free
36,24,13,21,free
38,25,14,23,free
38,25,14,25,free
40,25,15,25,free
39,24,13,24,free
38,23,13,22,free
39,24,14,22,free
39,24,13,22,free
37,23,12,21,free
39,23,13,19,free
38,24,12,20,free
38,23,12,20,free
37,23,13,20,free
37,24,12,21,free
37,23,13,20,free
37,22,12,20,free
37,23,12,21,free
36,23,11,21,free
37,23,13,20,free
35,23,12,19,free
37,23,11,21,free
37,23,12,21,free
37,23,12,21,free
38,22,12,21,free
37,23,12,21,free
37,22,12,21,free
35,23,12,21,free
36,22,12,21,free
36,22,12,21,free
36,23,12,20,free
35,22,12,21,free
35,22,12,20,free
36,22,12,22,free
39,25,15,25,free
37,25,15,24,free
37,24,14,23,free
39,25,14,24,free
39,25,13,24,free
39,24,13,23,free
38,23,13,23,free
38,23,13,23,free
38,23,13,22,free
38,24,13,22,free
38,24,13,23,free
37,23,13,21,free
38,23,12,20,free
39,23,12,21,free
38,23,12,20,free
37,23,13,20,free
38,23,12,21,free
37,22,12,20,free
36,22,12,20,free
36,23,12,21,free
36,23,11,21,free
36,23,12,20,free
35,22,12,20,free
36,23,12,21,free
37,22,12,20,free
37,22,12,21,free
37,22,12,22,free
37,23,12,22,free
37,22,12,21,free
35,22,12,21,free
36,22,12,21,free
36,22,12,21,free
36,22,12,20,free
35,21,12,21,free
36,22,12,20,free
36,22,12,22,free
44,30,19,30,free
42,28,18,28,free
41,27,15,27,free
40,26,14,25,free
38,24,14,24,free
38,25,13,24,free
37,24,13,23,free
38,23,13,23,free
38,24,14,23,free
37,24,13,23,free
37,23,13,22,free
37,23,12,23,free
36,24,12,21,free
37,24,12,20,free
38,23,13,22,free
37,23,12,21,free
37,24,12,21,free
37,23,12,21,free
38,22,12,20,free
38,23,12,20,free
37,23,12,20,free
37,23,12,21,free
37,24,13,21,free
35,23,12,20,free
36,22,12,20,free
37,23,12,21,free
37,23,12,22,free
36,22,12,22,free
36,23,12,21,free
37,22,12,20,free
37,22,11,20,free
36,22,12,20,free
36,21,12,20,free
36,22,12,20,free
36,21,12,20,free
36,22,12,21,free
36,23,12,21,free
40,25,15,25,free
46,32,20,30,free
44,29,18,27,free
41,27,15,26,free
40,26,15,25,free
37,23,13,23,free
39,24,14,23,free
39,25,12,23,free
37,24,12,23,free
36,24,12,23,free
38,23,12,22,free
37,23,12,22,free
38,23,13,21,free
38,23,13,22,free
37,23,12,21,free
36,24,12,21,free
37,23,12,21,free
38,23,12,21,free
38,23,12,20,free
37,24,12,20,free
37,23,12,20,free
37,24,12,20,free
36,23,12,21,free
37,22,12,21,free
37,23,12,20,free
37,24,11,22,free
36,23,11,20,free
35,22,12,20,free
36,23,12,20,free
36,23,11,21,free
36,22,12,20,free
36,22,12,20,free
36,23,12,19,free
37,22,12,19,free
35,22,12,21,free
36,23,12,21,free
38,25,14,23,free
42,28,17,27,free
45,30,17,27,free
40,26,15,24,free
39,25,14,24,free
38,25,14,25,free
38,25,13,24,free
37,24,12,23,free
37,23,12,23,free
38,23,13,22,free
37,24,12,22,free
37,23,12,22,free
38,23,12,22,free
38,23,13,22,free
37,23,12,21,free
38,22,12,21,free
37,23,12,21,free
37,23,12,20,free
38,23,12,20,free
37,23,12,20,free
36,23,12,20,free
37,23,12,21,free
36,22,12,20,free
36,23,12,20,free
37,23,12,21,free
37,23,12,20,free
36,22,12,20,free
36,23,12,20,free
36,23,12,20,free
35,22,11,20,free
36,22,11,19,free
36,22,12,19,free
37,22,12,19,free
37,22,12,19,free
37,22,12,20,free
37,23,12,21,free
38,25,14,23,free
40,26,15,23,free
37,25,14,24,free
38,24,14,24,free
42,27,16,27,free
46,34,22,33,free
37,24,13,24,free
38,23,13,22,free
38,24,13,23,free
37,23,13,23,free
37,23,11,22,free
37,23,11,22,free
38,23,12,22,free
38,24,12,21,free
38,23,12,21,free
38,23,12,21,free
37,23,12,21,free
37,23,12,21,free
38,22,12,20,free
37,23,12,19,free
36,22,13,20,free
36,23,12,21,free
37,23,12,20,free
37,22,12,20,free
38,22,12,21,free
37,23,12,21,free
37,22,12,20,free
36,23,12,20,free
37,22,12,19,free
36,22,12,19,free
37,22,12,19,free
36,22,12,19,free
37,22,12,19,free
37,22,12,19,free
36,23,12,20,free
36,23,12,21,free
37,23,13,21,free
37,23,13,21,free
38,25,13,24,free
38,26,14,24,free
39,25,15,24,free
40,26,16,26,free
38,24,13,23,free
38,23,14,23,free
39,24,13,23,free
38,23,13,23,free
39,23,11,22,free
37,24,12,22,free
37,23,13,21,free
38,24,12,21,free
38,23,12,20,free
37,23,12,21,free
37,23,12,21,free
38,23,12,20,free
38,22,12,20,free
37,23,12,20,free
36,23,12,20,free
37,23,12,21,free
38,24,12,21,free
37,22,12,20,free
37,22,12,21,free
36,23,12,21,free
37,22,12,20,free
37,22,12,20,free
37,22,12,20,free
38,22,12,18,free
36,23,12,16,free
36,22,12,18,free
37,22,12,19,free
36,22,12,19,free
36,23,12,19,free
37,22,12,20,free
36,22,12,20,free
35,22,13,20,free
38,23,13,22,free
37,24,13,22,free
39,25,14,24,free
39,26,16,26,free
38,23,13,23,free
39,24,14,24,free
39,25,13,23,free
39,24,14,23,free
38,23,13,23,free
38,23,13,21,free
37,23,13,22,free
38,23,13,20,free
38,24,13,21,free
37,24,12,21,free
38,23,12,21,free
38,22,12,21,free
37,23,12,21,free
37,23,12,22,free
36,23,12,20,free
37,23,12,20,free
37,23,12,19,free
37,22,12,19,free
36,22,12,20,free
37,23,11,20,free
37,22,11,19,free
36,22,12,19,free
36,23,12,17,free
37,22,12,16,free
35,22,13,16,free
36,23,12,19,free
37,23,12,20,free
37,22,13,19,free
38,22,12,19,free
36,22,12,20,free
36,23,12,21,free
36,22,13,21,free
38,23,12,21,free
36,23,13,21,free
38,25,14,23,free
41,27,16,25,free
43,30,17,29,free
45,33,19,32,free
57,44,28,42,free
38,24,13,24,free
38,24,12,24,free
39,25,13,24,free
38,24,12,24,free
38,24,14,24,free
38,23,13,23,free
39,23,13,21,free
38,23,13,22,free
37,23,12,22,free
38,24,13,21,free
37,24,12,20,free
37,23,12,21,free
37,23,11,21,free
38,23,12,21,free
37,23,12,21,free
36,22,12,20,free
37,22,13,20,free
36,22,12,19,free
37,22,12,20,free
36,22,12,19,free
37,23,12,19,free
37,23,11,19,free
36,23,12,19,free
37,22,13,15,free
37,22,13,16,free
36,22,12,19,free
36,23,12,21,free
37,23,12,21,free
36,23,13,20,free
37,22,13,19,free
37,22,12,21,free
36,23,12,21,free
36,23,12,21,free
37,23,13,21,free
37,23,14,22,free
38,25,14,24,free
42,29,19,26,free
43,31,21,31,free
37,25,12,25,free
39,25,12,25,free
38,24,13,24,free
38,24,13,23,free
38,24,13,22,free
38,23,12,23,free
39,23,13,21,free
37,22,12,20,free
37,24,12,20,free
38,24,12,21,free
38,23,12,21,free
37,23,12,20,free
37,23,12,20,free
37,22,12,20,free
37,23,12,20,free
38,23,13,20,free
36,23,12,20,free
37,22,12,19,free
37,23,12,20,free
36,22,13,20,free
37,23,13,16,free
37,23,12,18,free
37,22,12,20,free
37,22,12,20,free
37,22,12,21,free
37,23,12,21,free
36,22,12,20,free
37,22,12,21,free
37,22,12,21,free
36,23,12,21,free
36,24,13,23,free
37,24,14,24,free
40,26,16,26,free
43,31,20,30,free
55,42,24,39,free
67,57,39,52,free
82,70,53,64,free
85,73,57,70,free
39,25,14,24,free
39,25,14,25,free
38,25,13,25,free
37,24,13,24,free
38,23,12,23,free
37,23,12,21,free
38,24,12,20,free
37,23,13,20,free
37,24,12,21,free
37,23,12,20,free
37,23,12,21,free
37,23,12,21,free
37,23,12,20,free
38,23,12,21,free
37,23,12,19,free
37,22,12,19,free
37,22,12,21,free
37,23,12,21,free
36,23,12,18,free
37,23,12,18,free
37,22,12,20,free
37,22,12,21,free
37,23,12,21,free
37,23,11,22,free
36,22,12,21,free
36,22,12,21,free
37,22,12,22,free
45,31,18,29,free
48,34,21,30,free
47,33,21,30,free
47,33,21,31,free
48,34,22,33,free
46,33,21,31,free
52,41,29,38,free
67,54,38,49,free
76,61,44,56,free
85,69,51,65,free
91,75,57,73,free
38,24,12,23,free
38,24,12,24,free
38,24,13,24,free
38,24,13,24,free
37,24,12,22,free
37,24,12,21,free
38,24,13,19,free
38,23,13,21,free
36,23,13,22,free
36,24,12,21,free
37,23,12,21,free
37,22,12,21,free
37,22,12,20,free
37,23,12,19,free
37,22,12,19,free
37,23,12,21,free
37,23,12,21,free
37,22,12,20,free
37,22,12,19,free
37,22,13,20,free
36,22,12,21,free
36,23,12,21,free
37,23,11,22,free
37,22,12,21,free
36,24,12,22,free
43,29,18,28,free
44,31,18,27,free
44,31,19,27,free
45,31,20,29,free
43,28,17,27,free
44,30,19,30,free
53,37,23,37,free
60,43,27,43,free
66,51,32,49,free
75,62,44,59,free
79,65,50,58,free
66,52,37,43,free
54,40,26,33,free
39,26,13,26,free
38,24,13,24,free
38,24,12,22,free
38,24,13,21,free
38,23,12,21,free
36,23,13,22,free
39,25,13,25,free
38,24,13,24,free
37,25,12,24,free
37,25,13,23,free
38,24,13,21,free
38,23,13,22,free
36,23,13,22,free
37,23,12,21,free
38,24,12,21,free
38,23,12,21,free
37,22,12,20,free
38,23,13,21,free
37,22,12,20,free
36,23,12,20,free
37,22,12,21,free
36,22,12,21,free
37,22,12,21,free
36,23,12,21,free
36,23,12,21,free
36,22,12,20,free
38,23,12,21,free
36,22,12,21,free
36,23,12,20,free
37,23,13,22,free
44,30,18,30,free
45,30,19,30,free
49,35,21,30,free
42,29,16,23,free
41,27,15,23,free
40,27,16,23,free
41,28,17,24,free
41,27,15,24,free
41,27,14,24,free
45,31,19,29,free
49,37,25,37,free
50,39,27,39,free
56,46,32,46,free
66,51,35,48,free
62,44,29,40,free
54,38,24,37,free
59,45,32,43,free
58,43,29,36,free
55,42,28,35,free
39,26,14,25,free
38,23,13,22,free
37,24,13,22,free
38,24,13,22,free
37,24,12,20,free
37,24,13,20,free
37,23,12,23,free
38,25,12,24,free
38,25,13,24,free
38,24,13,24,free
37,25,13,25,free
38,25,13,25,free
38,25,13,25,free
38,24,13,24,free
38,23,13,23,free
37,24,13,22,free
37,23,12,22,free
38,23,12,21,free
37,23,12,20,free
37,22,12,21,free
37,22,12,20,free
37,22,12,22,free
37,22,12,21,free
37,23,12,21,free
37,22,12,21,free
37,22,12,21,free
37,23,12,22,free
37,23,11,21,free
37,23,11,20,free
37,22,12,19,free
37,22,12,20,free
35,22,12,21,free
37,22,12,20,free
37,23,12,21,free
37,25,14,23,free
41,28,16,26,free
43,29,17,26,free
43,30,17,27,free
45,30,16,24,free
38,24,13,19,free
38,24,13,21,free
38,25,13,23,free
40,26,14,22,free
39,26,13,22,free
40,26,13,23,free
40,27,17,26,free
46,33,23,33,free
54,40,27,40,free
63,49,36,46,free
57,42,29,38,free
52,37,23,31,free
52,38,23,29,free
57,43,27,35,free
62,47,32,43,free
39,26,14,22,free
38,23,13,21,free
38,23,12,23,free
38,24,12,22,free
39,23,12,19,free
37,23,13,21,free
38,24,13,24,free
38,24,12,24,free
37,24,13,23,free
37,25,13,23,free
39,24,12,24,free
38,25,13,25,free
39,25,13,25,free
38,23,13,23,free
38,23,12,22,free
37,23,12,20,free
37,23,12,20,free
37,22,13,21,free
37,23,12,20,free
37,23,12,22,free
37,23,12,21,free
37,22,13,21,free
37,23,12,20,free
37,23,12,20,free
37,23,12,20,free
38,22,11,21,free
38,22,11,21,free
37,23,12,21,free
36,22,12,20,free
36,23,12,21,free
36,23,12,21,free
36,23,12,21,free
37,23,12,22,free
38,24,13,22,free
39,26,13,21,free
38,26,14,20,free
38,24,13,21,free
36,23,12,22,free
36,23,13,22,free
37,23,12,23,free
37,24,13,21,free
38,24,13,21,free
38,24,12,23,free
39,25,14,25,free
45,31,18,30,free
48,34,21,32,free
52,39,25,39,free
54,41,27,41,free
52,39,27,39,free
56,42,29,42,free
63,48,33,45,free
56,42,26,36,free
51,36,22,28,free
44,31,20,22,free
44,31,20,23,free
50,36,26,34,free
57,41,28,38,free
50,36,22,33,free
42,26,17,25,free
39,24,14,23,free
37,24,12,23,free
38,24,13,19,free
38,24,13,18,free
38,24,12,22,free
37,24,13,24,free
38,25,13,25,free
37,24,13,24,free
38,24,12,24,free
38,23,13,23,free
36,23,12,22,free
37,22,12,21,free
36,22,13,20,free
38,24,13,20,free
38,22,13,20,free
37,24,12,20,free
36,23,12,20,free
37,23,12,19,free
37,22,12,20,free
37,23,12,20,free
38,23,12,20,free
38,22,12,20,free
37,22,12,21,free
37,22,12,22,free
37,22,12,22,free
37,23,12,20,free
36,23,12,20,free
36,23,11,20,free
36,22,12,21,free
36,23,12,21,free
36,23,13,21,free
36,23,12,20,free
36,23,12,19,free
36,23,11,21,free
37,24,12,22,free
38,23,13,22,free
37,23,12,22,free
37,23,12,22,free
38,23,13,22,free
38,24,13,22,free
39,24,13,24,free
39,25,14,24,free
40,27,14,23,free
43,30,17,27,free
55,39,25,37,free
49,33,20,31,free
45,29,17,27,free
40,26,14,25,free
41,26,15,24,free
45,31,19,25,free
49,34,21,26,free
47,32,20,28,free
47,33,22,33,free
47,34,21,31,free
40,27,16,25,free
38,24,13,24,free
38,23,12,21,free
39,25,13,19,free
38,23,13,19,free
38,23,12,22,free
38,24,12,23,free
39,25,14,25,free
38,24,12,24,free
38,24,13,24,free
39,24,13,24,free
38,23,12,22,free
36,23,12,21,free
37,22,12,21,free
37,23,12,20,free
39,23,13,20,free
37,23,13,20,free
37,24,12,20,free
38,23,12,20,free
37,23,13,19,free
38,23,12,19,free
38,22,13,20,free
38,23,13,20,free
38,22,12,20,free
36,22,12,20,free
36,23,12,21,free
37,22,12,21,free
38,23,12,21,free
36,23,12,21,free
36,22,11,21,free
36,22,12,21,free
36,22,12,21,free
36,22,12,21,free
36,22,12,20,free
37,22,12,20,free
36,22,12,21,free
37,23,12,22,free
38,23,12,22,free
38,23,12,21,free
38,23,12,23,free
38,24,13,22,free
39,24,13,22,free
38,23,12,22,free
37,24,13,21,free
37,24,12,21,free
38,25,13,24,free
44,31,20,29,free
54,40,27,38,free
57,42,27,39,free
51,37,22,34,free
44,31,18,30,free
41,27,16,26,free
39,25,14,23,free
38,25,12,22,free
40,24,13,22,free
41,27,14,22,free
42,29,16,21,free
44,30,18,24,free
47,34,21,34,free
51,36,22,36,free
42,28,15,28,free
39,24,13,23,free
38,23,12,21,free
39,23,13,18,free
39,24,12,21,free
38,24,12,24,free
38,24,13,23,free
37,24,12,23,free
39,25,13,25,free
39,24,13,24,free
39,24,13,24,free
37,24,13,24,free
38,22,12,21,free
38,22,12,22,free
38,22,13,21,free
37,22,13,20,free
37,23,12,20,free
39,22,12,21,free
39,23,12,20,free
38,23,13,20,free
36,22,13,20,free
37,23,12,20,free
37,22,12,20,free
37,22,13,19,free
36,22,12,20,free
37,22,12,20,free
36,22,12,21,free
36,23,12,22,free
36,22,12,21,free
36,23,12,20,free
